source,target,weight
North Carolina State University,University of Washington,4.0
North Carolina State University,Sam Houston State University,4.0
North Carolina State University,University of Alabama,4.0
North Carolina State University,University of Tennessee at Chattanooga,8.0
North Carolina State University,Francis Marion University,4.0
North Carolina State University,Manhattan College,4.0
North Carolina State University,Iowa State University,4.0
North Carolina State University,Arkansas State University,4.0
North Carolina State University,College of the Holy Cross,4.0
North Carolina State University,University of Montana,4.0
North Carolina State University,University of Auckland,16.0
North Carolina State University,University of South Florida St. Petersburg,4.0
North Carolina State University,University of Missouri–Kansas City,4.0
North Carolina State University,Georgia Southern University,4.0
North Carolina State University,University of Wisconsin–Stevens Point,4.0
North Carolina State University,Northern Illinois University,4.0
North Carolina State University,Mitchell Institute,4.0
North Carolina State University,Morgan State University,4.0
North Carolina State University,The University of Texas at El Paso,4.0
North Carolina State University,Southern Illinois University Carbondale,4.0
North Carolina State University,Baylor University,4.0
North Carolina State University,Simon Fraser University,4.0
North Carolina State University,Virginia Tech,14.0
North Carolina State University,Southern Utah University,4.0
North Carolina State University,University of Toledo,8.0
North Carolina State University,University of Tampa,8.0
North Carolina State University,East Carolina University,4.0
North Carolina State University,Bentley University,4.0
North Carolina State University,Tennessee Technological University,4.0
North Carolina State University,Clemson University,4.0
North Carolina State University,Berry College,4.0
North Carolina State University,University of Memphis,4.0
North Carolina State University,Universidad del Noreste,8.0
North Carolina State University,Florida Gulf Coast University,10.0
North Carolina State University,Utah Tech University,4.0
North Carolina State University,King Saud University,12.0
North Carolina State University,"University of California, San Diego",16.0
North Carolina State University,University of Science and Technology Beijing,4.0
North Carolina State University,The Ohio State University,4.0
North Carolina State University,University of Georgia,14.0
North Carolina State University,Singapore Management University,48.0
North Carolina State University,Royal Holloway University of London,4.0
North Carolina State University,Baidu (China),2.0
North Carolina State University,New York University,4.0
North Carolina State University,NEC (Japan),4.0
North Carolina State University,University of South Alabama,4.0
North Carolina State University,Ball State University,2.0
North Carolina State University,University of Toronto,20.0
North Carolina State University,University of Florida,12.0
North Carolina State University,Indiana University Bloomington,6.0
North Carolina State University,Carnegie Mellon University,8.0
North Carolina State University,"University of California, Berkeley",10.0
North Carolina State University,Aalto University,2.0
North Carolina State University,Abilene Christian University,2.0
North Carolina State University,University of Illinois Urbana-Champaign,2.0
North Carolina State University,Peking University,2.0
North Carolina State University,Santa Clara University,2.0
North Carolina State University,Illinois Institute of Technology,2.0
North Carolina State University,Trine University,2.0
North Carolina State University,Nanyang Technological University,4.0
North Carolina State University,Henan Institute of Technology,6.0
North Carolina State University,Shanghai Jiao Tong University,2.0
North Carolina State University,William & Mary,4.0
North Carolina State University,The University of Texas at Arlington,2.0
North Carolina State University,"University of California, Los Angeles",2.0
North Carolina State University,United States Army Combat Capabilities Development Command,8.0
North Carolina State University,Integral Consulting (United States),4.0
North Carolina State University,University of Missouri,4.0
North Carolina State University,Texas A&M University,4.0
North Carolina State University,University of Melbourne,4.0
North Carolina State University,University of Colorado Denver,2.0
North Carolina State University,University of Colorado System,2.0
Center for Life Sciences,BGI Group (China),2.0
Center for Life Sciences,The People's Hospital of Guangxi Zhuang Autonomous Region,2.0
Amarillo College,Weiss Memorial Hospital,4.0
Amarillo College,Methodist Hospital,10.0
Amarillo College,Ho Chi Minh City Medicine and Pharmacy University,8.0
Amarillo College,Tân Tạo University,8.0
Amarillo College,Merrill (United States),6.0
Vatech (South Korea),Yonsei University,4.0
Vatech (South Korea),Baekseok University,4.0
The Alfred Hospital,Monash University,16.0
The Alfred Hospital,Swansea University,4.0
The Alfred Hospital,Barwon Health,4.0
The Alfred Hospital,Odense University Hospital,6.0
The Alfred Hospital,University of Melbourne,2.0
The Alfred Hospital,Peninsula Health,6.0
The Alfred Hospital,University of Siena,2.0
The Alfred Hospital,Royal Melbourne Hospital,2.0
The Alfred Hospital,Eastern Health,2.0
The Alfred Hospital,Austin Health,2.0
The Alfred Hospital,South Australian Health and Medical Research Institute,2.0
The Alfred Hospital,University of South Australia,2.0
The Ohio State University Wexner Medical Center,Stanford University,14.0
The Ohio State University Wexner Medical Center,University of Virginia,2.0
The Ohio State University Wexner Medical Center,University of Washington,4.0
The Ohio State University Wexner Medical Center,Beth Israel Deaconess Medical Center,12.0
The Ohio State University Wexner Medical Center,University of Rochester,4.0
The Ohio State University Wexner Medical Center,University of Rochester Medical Center,4.0
The Ohio State University Wexner Medical Center,University of Illinois at Chicago,4.0
The Ohio State University Wexner Medical Center,The Ohio State University,2.0
The Ohio State University Wexner Medical Center,Massachusetts Institute of Technology,6.0
The Ohio State University Wexner Medical Center,Carolinas Medical Center,34.0
The Ohio State University Wexner Medical Center,Royal Devon and Exeter Hospital,6.0
The Ohio State University Wexner Medical Center,University of Pennsylvania Health System,6.0
The Ohio State University Wexner Medical Center,Frederiksberg Hospital,4.0
The Ohio State University Wexner Medical Center,University of Utah,32.0
The Ohio State University Wexner Medical Center,Indiana University – Purdue University Indianapolis,16.0
Emory and Henry College,Emory University,8.0
Emory and Henry College,Georgetown University,2.0
Sichuan Academy of Agricultural Sciences,Sichuan Agricultural University,6.0
Sichuan Academy of Agricultural Sciences,University of Padua,2.0
INTRASOFT International (Luxembourg),University of Thessaly,20.0
INTRASOFT International (Luxembourg),Hellenic Mediterranean University,10.0
Flatiron Health (United States),University of Washington,36.0
Flatiron Health (United States),New York University,36.0
Flatiron Health (United States),Office of the Director,2.0
Flatiron Health (United States),Erasmus University Rotterdam,2.0
Flatiron Health (United States),Duke University,4.0
Flatiron Health (United States),Clalit Health Services,2.0
Flatiron Health (United States),Yale University,2.0
Flatiron Health (United States),Janssen (United States),2.0
Flatiron Health (United States),National Institute for Health and Care Excellence,2.0
Flatiron Health (United States),National Health Council,2.0
Flatiron Health (United States),Institut National du Cancer,2.0
Flatiron Health (United States),Instituto de Efectividad Clínica y Sanitaria,2.0
Flatiron Health (United States),Fred Hutch Cancer Center,2.0
Flatiron Health (United States),Istituto Universitario di Studi Superiori di Pavia,2.0
Flatiron Health (United States),Analysis Group (United States),2.0
Flatiron Health (United States),Moscow Institute of Thermal Technology,2.0
Advanced Institute of Convergence Technology,Seoul National University,8.0
Advanced Institute of Convergence Technology,Ajou University,12.0
Advanced Institute of Convergence Technology,Tongji University,6.0
Advanced Institute of Convergence Technology,Mokpo National University,4.0
Université Mustapha Stambouli de Mascara,Islamic University of Madinah,4.0
Duy Tan University,Prince Sultan University,8.0
Duy Tan University,Princess Nourah bint Abdulrahman University,2.0
Duy Tan University,Edinburgh Napier University,2.0
Microsoft (Belgium),Microsoft (India),2.0
Microsoft (Belgium),Microsoft (United States),14.0
Microsoft (Belgium),University of Waterloo,2.0
Microsoft (Belgium),Yale University,2.0
Ulsan College,OpenAI (United States),2.0
Ulsan College,Asan Medical Center,6.0
Ulsan College,Korea University,2.0
Ulsan College,Korea Advanced Institute of Science and Technology,2.0
Ulsan College,University of Ulsan,4.0
Ulsan College,Seoul National University,6.0
Ulsan College,Ulsan National Institute of Science and Technology,2.0
Ulsan College,Yonsei University,4.0
Philadelphia University,SUNY Upstate Medical University,4.0
Philadelphia University,Children's Hospital of Philadelphia,8.0
Philadelphia University,Microsoft Research (India),6.0
Philadelphia University,Microsoft (United States),10.0
Philadelphia University,IBM Research - Thomas J. Watson Research Center,2.0
Philadelphia University,Hospital of the University of Pennsylvania,4.0
Philadelphia University,Macquarie University,4.0
Philadelphia University,The University of Texas at Austin,4.0
Philadelphia University,Yale University,4.0
Philadelphia University,University of Wisconsin–Madison,4.0
Philadelphia University,University of Southern California,4.0
Philadelphia University,The University of Texas at San Antonio,4.0
LinkedIn (United States),Microsoft Research (United Kingdom),40.0
LinkedIn (United States),Beijing Normal University,10.0
LinkedIn (United States),University of Virginia,12.0
University of Missouri,Jiangnan University,6.0
University of Missouri,State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing,4.0
University of Missouri,West Virginia University,22.0
University of Missouri,Arizona State University,6.0
University of Missouri,Wright State University,4.0
University of Missouri,Columbia University,2.0
University of Missouri,University of Wisconsin–Madison,2.0
University of Missouri,Women's College Hospital,2.0
University of Missouri,King's College London,2.0
University of Missouri,New York University,2.0
University of Missouri,Wayne State University,2.0
University of Missouri,Technische Universität Berlin,2.0
University of Missouri,Lawrence Livermore National Laboratory,6.0
University of Missouri,Oak Ridge National Laboratory,6.0
University of Missouri,University of Illinois Urbana-Champaign,8.0
University of Missouri,Lawrence Berkeley National Laboratory,20.0
University of Missouri,Universidad San Francisco de Quito,2.0
University of Missouri,"Rutgers, The State University of New Jersey",4.0
University of Missouri,AGH University of Krakow,6.0
University of Missouri,Humboldt-Universität zu Berlin,4.0
University of Missouri,University of Glasgow,2.0
University of Missouri,Brookhaven National Laboratory,2.0
University of Missouri,University of North Carolina System,2.0
University of Missouri,Northeast Normal University,18.0
University of Missouri,Shanghai University of Traditional Chinese Medicine,16.0
University of Missouri,Amrita Vishwa Vidyapeetham,4.0
University of Missouri,University of Missouri Health System,6.0
University of Missouri,University of Nebraska–Lincoln,34.0
University of Missouri,Dayanand Medical College & Hospital,2.0
University of Missouri,College of Medical Sciences,2.0
University of Missouri,Western Reserve Hospital,2.0
University of Missouri,Tianjin Medical University,2.0
University of Missouri,Penn State Milton S. Hershey Medical Center,2.0
University of Missouri,Jilin University,8.0
University of Missouri,Politecnico di Milano,8.0
University of Missouri,North Carolina State University,4.0
University of Missouri,Integral Consulting (United States),2.0
University of Missouri,Washington State University,32.0
University of Missouri,United States Department of Agriculture,32.0
First People's Hospital of Yunnan Province,Kunming University of Science and Technology,8.0
First People's Hospital of Yunnan Province,People’s Hospital of Wenshan Prefecture,4.0
First People's Hospital of Yunnan Province,Xinqiao Hospital,4.0
Zunyi Medical University,Yahoo (United Kingdom),12.0
Zunyi Medical University,Tianjin Medical University,2.0
Finland University,Chinese University of Hong Kong,2.0
Finland University,Qatar University,2.0
Finland University,University of Tsukuba,2.0
Finland University,University of Helsinki,4.0
Hubei Zhongshan Hospital,Huazhong University of Science and Technology,32.0
Hubei Zhongshan Hospital,Nanjing University,2.0
Sidho Kanho Birsa University,Bankura Sammilani Medical College,6.0
Norwegian Beekeepers Association,Austrian Agency for Health and Food Safety,2.0
Norwegian Beekeepers Association,Swedish University of Agricultural Sciences,2.0
Norwegian Beekeepers Association,Palacký University Olomouc,4.0
Norwegian Beekeepers Association,Universidade de Vigo,2.0
Norwegian Beekeepers Association,Institute for Bee Research,2.0
Norwegian Beekeepers Association,University of Strathclyde,2.0
Norwegian Beekeepers Association,Warsaw University of Life Sciences,2.0
Norwegian Beekeepers Association,University of Graz,4.0
University of Gafsa,University of Jendouba,8.0
University of Gafsa,University of Sousse,4.0
University of Gafsa,University of Arkansas at Fayetteville,2.0
University of Gafsa,Hamad Medical Corporation,2.0
University of Gafsa,Hôpital Farhat Hached,2.0
University of Gafsa,Imam Khomeini International University,2.0
University of Gafsa,Yarmouk University,2.0
University of Gafsa,Kuala Lumpur Sports Medicine Centre,2.0
University of Gafsa,University of Social Welfare and Rehabilitation Sciences,2.0
University of Gafsa,Al-Furat Al-Awsat Technical University,2.0
University of Gafsa,Canadian University of Dubai,2.0
University of Gafsa,University of Minho,2.0
University of Gafsa,University of Aleppo,2.0
University of Gafsa,Atatürk University,2.0
University of Gafsa,Jeddah University,2.0
University of Gafsa,Zhejiang University,2.0
University of Gafsa,York University,2.0
University of Gafsa,Manouba University,2.0
Directorate General of Traffic,Autonomous University of Madrid,4.0
Directorate General of Traffic,Cardiff University,2.0
Universiti Putra Malaysia,Institute of Information and Computational Technologies,6.0
Universiti Putra Malaysia,Kazakh Academy of Transport and Communications named after M.Tynyshpaev,2.0
Universiti Putra Malaysia,Universiti Sains Islam Malaysia,2.0
Universiti Putra Malaysia,Yunnan University of Finance And Economics,2.0
Universiti Putra Malaysia,University of East Anglia,2.0
Universiti Putra Malaysia,Sunway University,2.0
Universiti Putra Malaysia,Cairo University,4.0
Universiti Putra Malaysia,Universiti Sains Malaysia,4.0
Universiti Putra Malaysia,Hospital Universiti Sains Malaysia,8.0
Universiti Putra Malaysia,Universiti Teknologi MARA,8.0
Universiti Putra Malaysia,Multimedia University,8.0
University of the District of Columbia,Morgan State University,8.0
Clinical Research Consortium,Zucker Hillside Hospital,4.0
Clinical Research Consortium,University of Pennsylvania,24.0
Clinical Research Consortium,New York University,4.0
Universiti Teknologi MARA System,American University of the Middle East,2.0
Universiti Teknologi MARA System,University of Sharjah,2.0
Universiti Teknologi MARA System,Université du Québec à Trois-Rivières,2.0
University of West Bohemia,Frederick University,18.0
University of West Bohemia,Masaryk University,8.0
Rajamangala University of Technology Krungthep,Bansomdejchaopraya Rajabhat University,4.0
Idaho State University,Brigham Young University,8.0
Idaho State University,Radboud University Nijmegen,4.0
Idaho State University,Missouri State University,4.0
Idaho State University,Louisiana State University,2.0
Idaho State University,University of Wisconsin–Oshkosh,2.0
Idaho State University,Southern Methodist University,2.0
Idaho State University,University of Arkansas at Fayetteville,4.0
Idaho State University,Portland State University,2.0
Idaho State University,Bryant University,2.0
Idaho State University,MIT University,2.0
Idaho State University,University of Louisville Hospital,2.0
Idaho State University,University of Delaware,2.0
Idaho State University,The University of Texas at Austin,2.0
Idaho State University,University of Massachusetts Amherst,2.0
Idaho State University,Norwegian University of Science and Technology,2.0
Idaho State University,Mississippi State University,4.0
Idaho State University,University of San Diego,4.0
Idaho State University,University of Wisconsin–Whitewater,2.0
Idaho State University,North Carolina Agricultural and Technical State University,2.0
Idaho State University,Auburn University,8.0
Idaho State University,Ghent University Hospital,4.0
Idaho State University,University of Technology Sydney,2.0
Idaho State University,University of Duisburg-Essen,4.0
Idaho State University,Georgia State University,2.0
Idaho State University,North Carolina State University,4.0
Idaho State University,Oklahoma State University Oklahoma City,2.0
Idaho State University,University of North Carolina at Pembroke,2.0
Idaho State University,Temple College,2.0
Idaho State University,Utah State University,2.0
Idaho State University,Creighton University,2.0
Idaho State University,University of North Carolina at Charlotte,2.0
Idaho State University,University of Central Arkansas,2.0
Idaho State University,"University of Nevada, Las Vegas",2.0
Idaho State University,Loyola University Maryland,2.0
Idaho State University,Central Connecticut State University,2.0
Idaho State University,Brigham Young University–Hawaii,2.0
Idaho State University,University of Missouri–St. Louis,2.0
Idaho State University,University of Mississippi,2.0
Idaho State University,University of Kansas,2.0
Idaho State University,West Virginia University,2.0
Idaho State University,Whitworth University,2.0
Idaho State University,Texas Tech University,2.0
Idaho State University,University of Waterloo,2.0
Idaho State University,University of Washington,2.0
Idaho State University,Sam Houston State University,2.0
Idaho State University,University of Alabama,2.0
Idaho State University,University of Tennessee at Chattanooga,4.0
Idaho State University,Arizona State University,2.0
Idaho State University,Francis Marion University,2.0
Idaho State University,Manhattan College,2.0
Idaho State University,Iowa State University,2.0
Idaho State University,Arkansas State University,2.0
Idaho State University,College of the Holy Cross,2.0
Idaho State University,University of Montana,2.0
Idaho State University,University of Auckland,2.0
Idaho State University,University of South Florida St. Petersburg,2.0
Idaho State University,University of Missouri–Kansas City,2.0
Idaho State University,Georgia Southern University,2.0
Idaho State University,University of Wisconsin–Stevens Point,2.0
Idaho State University,Northern Illinois University,2.0
Idaho State University,Mitchell Institute,2.0
Idaho State University,Morgan State University,2.0
Idaho State University,The University of Texas at El Paso,2.0
Idaho State University,Southern Illinois University Carbondale,2.0
Idaho State University,Baylor University,2.0
Idaho State University,Simon Fraser University,2.0
Idaho State University,Virginia Tech,2.0
Idaho State University,Southern Utah University,2.0
Idaho State University,University of Toledo,4.0
Idaho State University,University of Tampa,4.0
Idaho State University,East Carolina University,2.0
Idaho State University,Bentley University,2.0
Idaho State University,Tennessee Technological University,2.0
Idaho State University,Clemson University,2.0
Idaho State University,Berry College,2.0
Idaho State University,University of Memphis,2.0
Idaho State University,Universidad del Noreste,4.0
Idaho State University,Florida Gulf Coast University,2.0
Idaho State University,Utah Tech University,2.0
Idaho State University,Radford University,2.0
Idaho State University,Lamar University,6.0
Casa del Niño Hospital Infantil,Massachusetts Eye and Ear Infirmary,8.0
Casa del Niño Hospital Infantil,Brown University,2.0
Casa del Niño Hospital Infantil,Boston Children's Hospital,2.0
Casa del Niño Hospital Infantil,Massachusetts General Hospital,2.0
Shanxi Academy of Medical Sciences,Imperial College London,8.0
Shanxi Academy of Medical Sciences,Ningxia University,2.0
Shanxi Academy of Medical Sciences,Chinese University of Hong Kong,2.0
Shanxi Academy of Medical Sciences,Zhongshan Hospital,2.0
University Hospital of Lausanne,École Polytechnique Fédérale de Lausanne,10.0
University Hospital of Lausanne,University of Lausanne,6.0
China Geological Survey,China University of Geosciences (Beijing),8.0
China Geological Survey,University of Sydney,2.0
China Geological Survey,National Library of China,2.0
China Geological Survey,China University of Geosciences,6.0
China Geological Survey,China Three Gorges University,8.0
The University of Texas at San Antonio,Universidad del Noreste,4.0
The University of Texas at San Antonio,Pennsylvania State University,2.0
The University of Texas at San Antonio,Harbin Institute of Technology,4.0
The University of Texas at San Antonio,Jiangxi University of Science and Technology,2.0
The University of Texas at San Antonio,City University of Hong Kong,2.0
The University of Texas at San Antonio,Clemson University,16.0
The University of Texas at San Antonio,"University at Buffalo, State University of New York",18.0
The University of Texas at San Antonio,SRI International,4.0
The University of Texas at San Antonio,United States Military Academy,2.0
The University of Texas at San Antonio,University of Colorado Boulder,2.0
The University of Texas at San Antonio,Vanderbilt University,2.0
The University of Texas at San Antonio,University of Cologne,16.0
The University of Texas at San Antonio,University of Pittsburgh,32.0
The University of Texas at San Antonio,UPMC Hillman Cancer Center,28.0
The University of Texas at San Antonio,"University of California, San Diego",4.0
The University of Texas at San Antonio,East Stroudsburg University,2.0
The University of Texas at San Antonio,Children's Hospital of Philadelphia,2.0
The University of Texas at San Antonio,Macquarie University,2.0
The University of Texas at San Antonio,The University of Texas at Austin,2.0
The University of Texas at San Antonio,Yale University,2.0
The University of Texas at San Antonio,University of Wisconsin–Madison,2.0
The University of Texas at San Antonio,University of Southern California,2.0
The University of Texas at San Antonio,Philadelphia University,4.0
The University of Texas at San Antonio,Stony Brook University,2.0
The University of Texas at San Antonio,University of Washington,4.0
The University of Texas at San Antonio,Roseman University of Health Sciences,2.0
The University of Texas at San Antonio,Oregon Health & Science University,2.0
Escuela Politécnica del Ejército,Universidad de Las Américas,4.0
Escuela Politécnica del Ejército,Universidad Complutense de Madrid,2.0
Escuela Politécnica del Ejército,National Research Tomsk State University,4.0
Impact,McMaster University,94.0
Impact,The Alan Turing Institute,8.0
Impact,Birmingham City University,6.0
Hôpital Lariboisière,Inserm,18.0
Hôpital Lariboisière,Université Côte d'Azur,2.0
Aurel Vlaicu University of Arad,University of the Basque Country,2.0
Izmir Institute of Technology,Adnan Menderes University,10.0
Izmir Institute of Technology,Anadolu University,2.0
Université du Québec à Chicoutimi,Hassania School of Public Works,6.0
Université du Québec à Chicoutimi,Euro-Mediterranean University of Fes,2.0
Kyoto University,Line Corporation (Japan),6.0
Kyoto University,Stanford University,8.0
Kyoto University,Georgia Institute of Technology,2.0
Kyoto University,Ochanomizu University,12.0
Kyoto University,Microsoft Research (United Kingdom),2.0
Kyoto University,National Institute for Japanese Language and Linguistics,2.0
Kyoto University,La Rochelle Université,8.0
Kyoto University,Fudan University,6.0
Kyoto University,Nagoya Institute of Technology,10.0
Kyoto University,China Construction Bank,2.0
Kyoto University,National Institute of Science and Technology Policy,2.0
Kyoto University,University of Shizuoka,2.0
Kyoto University,Tokyo Metropolitan University,4.0
Kyoto University,Saitama University,4.0
Kyoto University,Kyoto University of Education,10.0
Kyoto University,Nara Institute of Science and Technology,52.0
Kyoto University,South China University of Technology,4.0
Kyoto University,Universität Innsbruck,4.0
Kyoto University,Tokyo University of Technology,6.0
Kyoto University,Santen (Japan),6.0
Kyoto University,Okayama Psychiatric Medical Center,6.0
Kyoto University,Nagoya University,12.0
Kyoto University,Asahi Hospital,6.0
Kyoto University,Hiroshima University Hospital,6.0
Kyoto University,Fujita Health University,12.0
Kyoto University,National Hospital Organization Mito Medical Center,6.0
Kyoto University,Zhejiang University,12.0
Kyoto University,Chiba University,12.0
Kyoto University,Kawasaki Medical School,2.0
Kyoto University,Kyoto Prefectural University of Medicine,2.0
Kyoto University,Kobe University,16.0
Kyoto University,University of Fukui,4.0
Kyoto University,Kindai University,4.0
Kyoto University,Juntendo University,10.0
Kyoto University,Waseda University,4.0
Kyoto University,Kumamoto University Hospital,2.0
Kyoto University,Keio University,2.0
Kyoto University,Okayama University,2.0
Kyoto University,Osaka University,4.0
Kyoto University,Shinshu University,2.0
Kyoto University,Hokkaido University Hospital,2.0
Kyoto University,Hiroshima University,2.0
Kyoto University,Hokkaido University,2.0
Kyoto University,The University of Tokyo,6.0
Kyoto University,Tokyo Medical and Dental University,2.0
Kyoto University,Meiji University,4.0
Kyoto University,Research Organization of Information and Systems,8.0
Kyoto University,Tohoku University,56.0
Kyoto University,Tokyo City University,2.0
Kyoto University,Osaka Seikei University,2.0
Kyoto University,The Institute of Statistical Mathematics,8.0
Kyoto University,Nikken Sekkei (Japan),6.0
Kyoto University,Keihin (Japan),6.0
Kyoto University,National Institute for Land and Infrastructure Management,6.0
Kyoto University,Railway Technical Research Institute,6.0
Kyoto University,Gunma University Hospital,6.0
Kyoto University,Gunma University,4.0
Kyoto University,Kyoto University Hospital,10.0
BOE Technology Group (China),Peking University,12.0
Australian Centre for International Agricultural Research,University of Jyväskylä,2.0
University of Buenos Aires,Universidad de Especialidades Espíritu Santo,6.0
University of Buenos Aires,Universisdad Católica de Santiago de Guayaquil,2.0
University of Buenos Aires,Universidad Católica de Cuenca,2.0
University of Buenos Aires,Universidad Nacional de Chimborazo,2.0
University of Buenos Aires,Universidad de las Américas,2.0
University of Buenos Aires,Universidad Nacional Autónoma de México,2.0
University of Buenos Aires,Universidad Nacional de Loja,2.0
University of Buenos Aires,University of Chile,2.0
University of Buenos Aires,Politecnica Salesiana University,2.0
University of Buenos Aires,Humboldt-Universität zu Berlin,2.0
University of Buenos Aires,Pennsylvania State University,2.0
University of Buenos Aires,Fundación Pro Salud y Medio Ambiente,2.0
University of Buenos Aires,Universidad de Ciencias Empresariales y Sociales,2.0
University of Buenos Aires,Iran University of Medical Sciences,6.0
University of Buenos Aires,Islamic Azad University of Najafabad,2.0
University of Buenos Aires,Jordan Hospital,2.0
University of Buenos Aires,National Center for Cancer Care and Research,2.0
University of Buenos Aires,Istanbul University-Cerrahpaşa,2.0
University of Buenos Aires,University Surgical Associates,2.0
University of Buenos Aires,Yotsuya Medical Cube,2.0
University of Buenos Aires,Sunderland Royal Hospital,2.0
University of Buenos Aires,Ain Shams University,2.0
University of Buenos Aires,St. Franziskus Hospital,2.0
University of Buenos Aires,Royal London Hospital,2.0
University of Buenos Aires,Flinders University,2.0
University of Buenos Aires,Indo Korea Science and Technology,2.0
University of Buenos Aires,First Affiliated Hospital of Jinan University,2.0
University of Buenos Aires,Mayo Clinic in Arizona,2.0
University of Buenos Aires,Metropolitan Hospital,2.0
University of Buenos Aires,Centre Hospitalier Universitaire de La Réunion,2.0
University of Buenos Aires,Vall d'Hebron Hospital Universitari,2.0
University of Buenos Aires,Universidad de Tijuana,2.0
University of Buenos Aires,Ljubljana University Medical Centre,2.0
University of Buenos Aires,National University of Singapore,2.0
University of Buenos Aires,Federico II University Hospital,2.0
University of Buenos Aires,Rasool Akram Hospital,2.0
University of Buenos Aires,National University of Avellaneda,2.0
University of Buenos Aires,Instituto de Investigaciones en Ciencias de la Salud,2.0
University of Buenos Aires,Instituto Oncológico Henry Moore,16.0
University of Buenos Aires,Universidad del Salvador,2.0
Northwest Normal University,Tianjin Polytechnic University,4.0
Northwest Normal University,East China Normal University,2.0
Northwest Normal University,Harbin Engineering University,2.0
Northwest Normal University,Ajou University,2.0
Northwest Normal University,Guangxi Normal University,8.0
Northwest Normal University,Jinchuan (China),6.0
Northwest Normal University,Sichuan University,32.0
Northwest Normal University,University of Wisconsin–Madison,8.0
Northwest Normal University,Purdue University West Lafayette,8.0
Northwest Normal University,Computer Network Information Center,4.0
Northwest Normal University,Purdue University System,8.0
Northwest Normal University,Shaanxi Normal University,6.0
Northwest Normal University,Minzu University of China,10.0
Istanbul Bilim University,Florida Polytechnic University,4.0
Istanbul Bilim University,Istanbul Technical University,2.0
Systemic Risk Centre,University College London,2.0
Military Hospital of Tunis,Manouba University,6.0
Military Hospital of Tunis,Prince Sultan University,6.0
Military Hospital of Tunis,Hôpital Sahloul,2.0
Sony Corporation (United States),University of Science and Technology of China,8.0
Sony Corporation (United States),Microsoft Research Asia (China),8.0
Sony Corporation (United States),Beijing Jiaotong University,2.0
Sony Corporation (United States),University College London,2.0
Sony Corporation (United States),Zhejiang University,2.0
Sony Corporation (United States),University of Melbourne,2.0
Rama Devi Women's University,Presidency University,2.0
Institut Supérieur des Études Technologiques de Gafsa,Columbia University,2.0
Institut Supérieur des Études Technologiques de Gafsa,Automatic Data Processing (United States),2.0
TU Dortmund University,Stanford University,2.0
TU Dortmund University,Rochester Institute of Technology,2.0
TU Dortmund University,Adobe Systems (United States),2.0
TU Dortmund University,Fraunhofer Institute for Intelligent Analysis and Information Systems,8.0
TU Dortmund University,University of Sydney,2.0
Sam Houston State University,Brigham Young University,8.0
Sam Houston State University,Radboud University Nijmegen,4.0
Sam Houston State University,Missouri State University,4.0
Sam Houston State University,Louisiana State University,2.0
Sam Houston State University,University of Wisconsin–Oshkosh,2.0
Sam Houston State University,Southern Methodist University,2.0
Sam Houston State University,University of Arkansas at Fayetteville,4.0
Sam Houston State University,Portland State University,2.0
Sam Houston State University,Bryant University,2.0
Sam Houston State University,MIT University,2.0
Sam Houston State University,University of Louisville Hospital,2.0
Sam Houston State University,University of Delaware,2.0
Sam Houston State University,The University of Texas at Austin,8.0
Sam Houston State University,University of Massachusetts Amherst,2.0
Sam Houston State University,Norwegian University of Science and Technology,2.0
Sam Houston State University,Mississippi State University,4.0
Sam Houston State University,University of San Diego,4.0
Sam Houston State University,University of Wisconsin–Whitewater,2.0
Sam Houston State University,North Carolina Agricultural and Technical State University,2.0
Sam Houston State University,Auburn University,8.0
Sam Houston State University,Ghent University Hospital,4.0
Sam Houston State University,University of Technology Sydney,2.0
Sam Houston State University,University of Duisburg-Essen,4.0
Sam Houston State University,Georgia State University,2.0
Sam Houston State University,Idaho State University,2.0
Sam Houston State University,North Carolina State University,4.0
Sam Houston State University,Oklahoma State University Oklahoma City,2.0
Sam Houston State University,University of North Carolina at Pembroke,2.0
Sam Houston State University,Temple College,2.0
Sam Houston State University,Utah State University,2.0
Sam Houston State University,Creighton University,2.0
Sam Houston State University,University of North Carolina at Charlotte,2.0
Sam Houston State University,University of Central Arkansas,2.0
Sam Houston State University,"University of Nevada, Las Vegas",2.0
Sam Houston State University,Loyola University Maryland,2.0
Sam Houston State University,Central Connecticut State University,2.0
Sam Houston State University,Brigham Young University–Hawaii,2.0
Sam Houston State University,University of Missouri–St. Louis,2.0
Sam Houston State University,University of Mississippi,2.0
Sam Houston State University,University of Kansas,2.0
Sam Houston State University,West Virginia University,2.0
Sam Houston State University,Whitworth University,2.0
Sam Houston State University,Texas Tech University,2.0
Sam Houston State University,University of Waterloo,2.0
Sam Houston State University,University of Washington,2.0
Sam Houston State University,University of Alabama,2.0
Sam Houston State University,University of Tennessee at Chattanooga,4.0
Sam Houston State University,Arizona State University,2.0
Sam Houston State University,Francis Marion University,2.0
Sam Houston State University,Manhattan College,2.0
Sam Houston State University,Iowa State University,2.0
Sam Houston State University,Arkansas State University,2.0
Sam Houston State University,College of the Holy Cross,2.0
Sam Houston State University,University of Montana,2.0
Sam Houston State University,University of Auckland,2.0
Sam Houston State University,University of South Florida St. Petersburg,2.0
Sam Houston State University,University of Missouri–Kansas City,2.0
Sam Houston State University,Georgia Southern University,6.0
Sam Houston State University,University of Wisconsin–Stevens Point,2.0
