source,target,weight
Universitat de València,Universidad de Murcia,2.0
Universitat de València,National Technical University of Athens,4.0
Universitat de València,UiT The Arctic University of Norway,6.0
Universitat de València,University of Turku,2.0
Universitat de València,Universidad Complutense de Madrid,2.0
Universitat de València,Liverpool John Moores University,8.0
Universitat de València,TU Wien,2.0
Universitat de València,Clatterbridge Cancer Centre NHS Foundation Trust,2.0
Universitat de València,Icahn School of Medicine at Mount Sinai,2.0
Universitat de València,University of Liverpool,2.0
Universitat de València,University of North Carolina at Asheville,2.0
Universitat de València,Norwegian Meteorological Institute,4.0
Universitat de València,Norwich Research Park,2.0
Universitat de València,Stockholm University,2.0
Universitat de València,ETH Zurich,18.0
Universitat de València,Leipzig University,4.0
Universitat de València,University College London,2.0
Universitat de València,École Polytechnique Fédérale de Lausanne,2.0
Universitat de València,University of Edinburgh,2.0
Universitat de València,Universidad de Sevilla,4.0
Universitat de València,Centro Nacional de Aceleradores,2.0
Universitat de València,Palo Alto University,16.0
Universitat de València,"University of California, Berkeley",2.0
Universitat de València,Amsterdam University Medical Centers,2.0
Universitat de València,Multiple Sclerosis Society,2.0
Universitat de València,Instituto de Biomedicina de Valencia,2.0
Universitat de València,Edinburgh Cancer Research,2.0
Universitat de València,Université de Strasbourg,2.0
Universitat de València,MRC Centre for Regenerative Medicine,2.0
Universitat de València,Gorgan University of Agricultural Sciences and Natural Resources,6.0
Universitat de València,Chalmers University of Technology,2.0
Universitat de València,University of Kurdistan,2.0
Universitat de València,Université Savoie Mont Blanc,2.0
Universitat de València,Observatori de l'Ebre,6.0
Universitat de València,Universidad Nacional de Tumbes,2.0
Universitat de València,Artificial Intelligence Research Institute,2.0
Universitat de València,Universidad César Vallejo,2.0
Universitat de València,Indiana University Bloomington,2.0
Universitat de València,Joint Research Centre,4.0
Universitat de València,Universität Innsbruck,2.0
Universitat de València,"Czech Academy of Sciences, Global Change Research Institute",2.0
Universitat de València,Technical University of Denmark,10.0
Universitat de València,CMCC Foundation - Euro-Mediterranean Center on Climate Change,6.0
Universitat de València,University of Göttingen,4.0
Universitat de València,Southwest Watershed Research Center,2.0
Universitat de València,Universidad de Granada,2.0
Universitat de València,University of Antwerp,6.0
Universitat de València,University of Nebraska–Lincoln,2.0
Universitat de València,University of Utah,2.0
Universitat de València,University of Florida,4.0
Universitat de València,Johann Heinrich von Thünen-Institut,2.0
Universitat de València,Institute of Botany,2.0
Universitat de València,James Cook University,2.0
Universitat de València,University of Wisconsin–Madison,2.0
Universitat de València,Shanxi University of Traditional Chinese Medicine,2.0
Universitat de València,University of Alaska Fairbanks,2.0
Universitat de València,Agenzia Regionale per la Protezione Ambientale,2.0
Universitat de València,Università Cattolica del Sacro Cuore,4.0
Universitat de València,Agricultural Research Service,2.0
Universitat de València,Virginia Commonwealth University,2.0
Universitat de València,Gembloux Agro-Bio Tech,2.0
Universitat de València,Chiba University,2.0
Universitat de València,Aarhus University,2.0
Universitat de València,McGill University,2.0
Universitat de València,Japan Agency for Marine-Earth Science and Technology,2.0
Universitat de València,Finnish Meteorological Institute,2.0
Universitat de València,University of Helsinki,4.0
Universitat de València,University of Münster,2.0
Universitat de València,Argonne National Laboratory,2.0
Universitat de València,National Ecological Observatory Network,2.0
Universitat de València,Free University of Bozen-Bolzano,2.0
Universitat de València,Clemson University,2.0
Universitat de València,Centre d'Écologie Fonctionnelle et Évolutive,2.0
Universitat de València,Swedish University of Agricultural Sciences,2.0
Universitat de València,Western Sydney University,2.0
Universitat de València,Universidade Federal da Paraíba,2.0
Universitat de València,Università degli Studi della Tuscia,2.0
Universitat de València,Helmholtz Centre Potsdam - GFZ German Research Centre for Geosciences,2.0
Universitat de València,Forschungszentrum Jülich,2.0
Universitat de València,Woodwell Climate Research Center,2.0
Universitat de València,Edith Cowan University,2.0
Universitat de València,University of Sassari,2.0
Universitat de València,Lund University,2.0
Universitat de València,Terra,2.0
Universitat de València,Sapienza University of Rome,2.0
Universitat de València,Arizona State University,2.0
Universitat de València,Astronomy and Space,2.0
Universitat de València,Sonora Institute of Technology,2.0
Universitat de València,Qufu Normal University,2.0
Universitat de València,San Diego State University,2.0
Universitat de València,University of Cambridge,2.0
Universitat de València,Frontier Hospital,2.0
Universitat de València,Universidad Nacional de Colombia,2.0
Universitat de València,Universidad de Antioquia,2.0
Universitat de València,University of Bergen,8.0
Universitat de València,Parc Científic de la Universitat de València,8.0
Universitat de València,Instituto Valenciano de Investigaciones Agrarias,2.0
Universitat de València,Hospital Universitari i Politècnic La Fe,2.0
Universitat de València,Centro de Investigación en Red en Enfermedades Cardiovasculares,2.0
Universitat de València,Institut de Ciències del Mar,12.0
Universitat de València,Instituto Español de Oceanografía,12.0
Universitat de València,Universitat de Miguel Hernández d'Elx,4.0
Universitat de València,Ecopath International Initiative,4.0
Universitat de València,Fisheries and Oceans Canada,4.0
Universitat de València,University of Augsburg,2.0
Universitat de València,Universidad Yachay Tech,2.0
Universitat de València,Universidad San Francisco de Quito,2.0
Universitat de València,Universidade do Porto,4.0
Universitat de València,Universidad Panamericana,2.0
Zarqa University,Philadelphia University,2.0
Zarqa University,Hashemite University,30.0
Zarqa University,Edinburgh Napier University,2.0
Zarqa University,Universiti Sains Malaysia,4.0
Zarqa University,Kingdom University,10.0
Zarqa University,Shaqra University,20.0
Zarqa University,Petra University,14.0
Zarqa University,Umm al-Qura University,24.0
Zarqa University,"International Islamic University, Islamabad",6.0
Zarqa University,Al-Balqa Applied University,4.0
Zarqa University,Ollscoil na Gaillimhe – University of Galway,2.0
Zarqa University,Jadara University,4.0
Zarqa University,Al-Ahliyya Amman University,14.0
Zarqa University,Skyline University College,6.0
Zarqa University,University of Petroleum and Energy Studies,6.0
Zarqa University,Northern Border University,8.0
Zarqa University,Al al-Bayt University,2.0
Zarqa University,Arizona State University,8.0
Zarqa University,Edge Hill University,4.0
Zarqa University,Heriot-Watt University,4.0
Zarqa University,Engineering (Italy),2.0
Zarqa University,University of Connecticut,2.0
University of Zimbabwe,University of Greenwich,8.0
Eastman Chemical Company (United States),Oak Ridge National Laboratory,2.0
Eastman Chemical Company (United States),University of Manchester,2.0
Eastman Chemical Company (United States),University of Tennessee at Knoxville,8.0
Eastman Chemical Company (United States),University of Hawaiʻi at Mānoa,2.0
Eastman Chemical Company (United States),Advanced Research Systems,2.0
Eastman Chemical Company (United States),University of Rochester Medical Center,10.0
Eastman Chemical Company (United States),University of Michigan–Ann Arbor,2.0
Eastman Chemical Company (United States),Mae Fah Luang University,2.0
Eastman Chemical Company (United States),Cornell University,2.0
Red Cross War Memorial Children's Hospital,University of Cape Town,12.0
Red Cross War Memorial Children's Hospital,University of Manchester,12.0
Red Cross War Memorial Children's Hospital,Aberystwyth University,4.0
Red Cross War Memorial Children's Hospital,South African Medical Research Council,4.0
Xinxiang Medical University,Zhongda Hospital Southeast University,28.0
Xinxiang Medical University,Southeast University,8.0
Xinxiang Medical University,Zhengzhou University,8.0
Xinxiang Medical University,Henan Psychiatric Hospital,104.0
Xinxiang Medical University,Capital Medical University,24.0
Xinxiang Medical University,National Clinical Research Center for Digestive Diseases,2.0
Xinxiang Medical University,University of South Florida,4.0
Xinxiang Medical University,Beijing Institute of Neurosurgery,2.0
Xinxiang Medical University,Southern Medical University,2.0
Xinxiang Medical University,Shanghai Jiao Tong University,2.0
Xinxiang Medical University,Soochow University,2.0
Xinxiang Medical University,Huazhong University of Science and Technology Hospital,2.0
Xinxiang Medical University,Air Force Medical University,2.0
Xinxiang Medical University,Shenzhen University,8.0
Xinxiang Medical University,Guangxi Medical University,2.0
Xinxiang Medical University,The People's Hospital of Guangxi Zhuang Autonomous Region,2.0
Xinxiang Medical University,First Affiliated Hospital of GuangXi Medical University,6.0
Xinxiang Medical University,Tianjin University,16.0
Xinxiang Medical University,Wenzhou University,2.0
University of Science and Culture,Tarbiat Modares University,8.0
University of Science and Culture,Ferdowsi University of Mashhad,6.0
University of Science and Culture,Sharif University of Technology,4.0
University of Science and Culture,University of Isfahan,4.0
University of Science and Culture,Liaocheng University,4.0
University of Science and Culture,Macau University of Science and Technology,6.0
University of Science and Culture,Polytechnique Montréal,4.0
University of Science and Culture,Amirkabir University of Technology,2.0
University of Science and Culture,Southern Illinois University Edwardsville,2.0
University of Science and Culture,Istanbul University,4.0
University of Science and Culture,Auburn University,6.0
University of Science and Culture,The University of Texas at Dallas,2.0
Ziauddin University,University of Louisiana at Lafayette,8.0
Ziauddin University,Nottingham Trent University,4.0
Ziauddin University,Sir Syed University of Engineering and Technology,4.0
Ziauddin University,Jubilee Hospital,4.0
King Faisal Specialist Hospital & Research Centre,Federico II University Hospital,8.0
King Faisal Specialist Hospital & Research Centre,SDN Istituto di Ricerca Diagnostica e Nucleare,16.0
King Faisal Specialist Hospital & Research Centre,Athinoula A. Martinos Center for Biomedical Imaging,8.0
King Faisal Specialist Hospital & Research Centre,University of Gothenburg,8.0
King Faisal Specialist Hospital & Research Centre,Politecnico di Milano,8.0
Cyber University,University of Hyogo,8.0
Cyber University,Osaka University,4.0
Luliang University,Jinzhong University,2.0
Luliang University,Chulalongkorn University,2.0
Luliang University,Universiti Teknologi Petronas,2.0
Luliang University,Universiti Malaysia Kelantan,2.0
Luliang University,University of Monastir,2.0
Luliang University,Abbottabad University of Science and Technology,2.0
Luliang University,Future University in Egypt,2.0
University College London Hospitals NHS Foundation Trust,Royal London Hospital,2.0
University College London Hospitals NHS Foundation Trust,King's College London,2.0
University College London Hospitals NHS Foundation Trust,University College London,136.0
University College London Hospitals NHS Foundation Trust,University Hospital Heidelberg,24.0
University College London Hospitals NHS Foundation Trust,German Cancer Research Center,26.0
University College London Hospitals NHS Foundation Trust,Hopp Children's Cancer Center Heidelberg,28.0
University College London Hospitals NHS Foundation Trust,Heidelberg University,10.0
University College London Hospitals NHS Foundation Trust,National Center for Tumor Diseases,6.0
University College London Hospitals NHS Foundation Trust,Broad Institute,2.0
University College London Hospitals NHS Foundation Trust,Ludwig-Maximilians-Universität München,4.0
University College London Hospitals NHS Foundation Trust,LMU Klinikum,2.0
University College London Hospitals NHS Foundation Trust,University Medical Centre Mannheim,2.0
University College London Hospitals NHS Foundation Trust,University Hospital Münster,8.0
University College London Hospitals NHS Foundation Trust,Medizinische Hochschule Hannover,2.0
University College London Hospitals NHS Foundation Trust,University of Freiburg,4.0
University College London Hospitals NHS Foundation Trust,University Hospital of Basel,4.0
University College London Hospitals NHS Foundation Trust,Radboud University Nijmegen,2.0
University College London Hospitals NHS Foundation Trust,Radboud University Medical Center,2.0
University College London Hospitals NHS Foundation Trust,Dermatopathologie Friedrichshafen,2.0
University College London Hospitals NHS Foundation Trust,Instituto de Biomedicina de Sevilla,4.0
University College London Hospitals NHS Foundation Trust,Clinica Universidad de Navarra,2.0
University College London Hospitals NHS Foundation Trust,KK Women's and Children's Hospital,2.0
University College London Hospitals NHS Foundation Trust,National Neuroscience Institute,2.0
University College London Hospitals NHS Foundation Trust,Laboratoire National de Santé,4.0
University College London Hospitals NHS Foundation Trust,University Medical Center Hamburg-Eppendorf,8.0
University College London Hospitals NHS Foundation Trust,New York University,4.0
University College London Hospitals NHS Foundation Trust,University Hospital Cologne,2.0
University College London Hospitals NHS Foundation Trust,University Hospital Frankfurt,2.0
University College London Hospitals NHS Foundation Trust,Sozialstiftung Bamberg,2.0
University College London Hospitals NHS Foundation Trust,University of Würzburg,2.0
University College London Hospitals NHS Foundation Trust,Princess Máxima Center,2.0
University College London Hospitals NHS Foundation Trust,Erasmus MC Cancer Institute,2.0
University College London Hospitals NHS Foundation Trust,Centro de Investigación Biomédica en Red de Cáncer,4.0
University College London Hospitals NHS Foundation Trust,Hospital Sant Joan de Déu Barcelona,2.0
University College London Hospitals NHS Foundation Trust,Instituto de Salud Carlos III,2.0
University College London Hospitals NHS Foundation Trust,Institut Català d'Oncologia,2.0
University College London Hospitals NHS Foundation Trust,Institut d'Investigació Biomédica de Bellvitge,2.0
University College London Hospitals NHS Foundation Trust,Josep Carreras Leukaemia Research Institute,2.0
University College London Hospitals NHS Foundation Trust,Memorial Sloan Kettering Cancer Center,6.0
University College London Hospitals NHS Foundation Trust,West German Heart and Vascular Center Essen,2.0
University College London Hospitals NHS Foundation Trust,"University of California, San Francisco",16.0
University College London Hospitals NHS Foundation Trust,German Rheumatism Research Centre,4.0
University College London Hospitals NHS Foundation Trust,Portuguese League Against Epilepsy,2.0
University College London Hospitals NHS Foundation Trust,University of Manchester,4.0
University College London Hospitals NHS Foundation Trust,Inserm,2.0
University College London Hospitals NHS Foundation Trust,Instituto de Salud Musculoesquelética,2.0
University College London Hospitals NHS Foundation Trust,Manchester Academic Health Science Centre,4.0
University College London Hospitals NHS Foundation Trust,San Francisco VA Medical Center,2.0
University College London Hospitals NHS Foundation Trust,Hamad Medical Corporation,2.0
University College London Hospitals NHS Foundation Trust,Brigham and Women's Hospital,4.0
University College London Hospitals NHS Foundation Trust,Massachusetts General Hospital,2.0
University College London Hospitals NHS Foundation Trust,University of Southern California,2.0
University College London Hospitals NHS Foundation Trust,WinnMed,2.0
University College London Hospitals NHS Foundation Trust,Mayo Clinic,4.0
University College London Hospitals NHS Foundation Trust,Hospital Base Guillermo Almenara Irigoyen,2.0
University College London Hospitals NHS Foundation Trust,Universidade Federal do Amazonas,2.0
University College London Hospitals NHS Foundation Trust,Fundação de Tecnologia do Estado do Acre,2.0
University College London Hospitals NHS Foundation Trust,Universidade Federal de Pernambuco,2.0
University College London Hospitals NHS Foundation Trust,Karolinska Institutet,2.0
University College London Hospitals NHS Foundation Trust,University of Giessen,2.0
University College London Hospitals NHS Foundation Trust,Heinrich Heine University Düsseldorf,2.0
University College London Hospitals NHS Foundation Trust,Friedrich Schiller University Jena,2.0
University College London Hospitals NHS Foundation Trust,Hospital Italiano de Buenos Aires,4.0
University College London Hospitals NHS Foundation Trust,Hospital Privado,2.0
University College London Hospitals NHS Foundation Trust,Società Italiana di Reumatologia,4.0
University College London Hospitals NHS Foundation Trust,Centre Hospitalier Universitaire de Lille,2.0
University College London Hospitals NHS Foundation Trust,Hôpital Claude Huriez,4.0
University College London Hospitals NHS Foundation Trust,Hospital Garcia de Orta,2.0
University College London Hospitals NHS Foundation Trust,Sociedade Portuguesa de Cardiologia,2.0
University College London Hospitals NHS Foundation Trust,Royal Brisbane and Women's Hospital,2.0
University College London Hospitals NHS Foundation Trust,Canadian Arthritis Patient Alliance,2.0
University College London Hospitals NHS Foundation Trust,Boston University,2.0
University College London Hospitals NHS Foundation Trust,Beth Israel Deaconess Medical Center,2.0
University College London Hospitals NHS Foundation Trust,HealthPartners,2.0
University College London Hospitals NHS Foundation Trust,University of Otago,2.0
University College London Hospitals NHS Foundation Trust,Pfizer (United States),2.0
University College London Hospitals NHS Foundation Trust,Harvard University,2.0
University College London Hospitals NHS Foundation Trust,Wellcome / EPSRC Centre for Interventional and Surgical Sciences,20.0
University College London Hospitals NHS Foundation Trust,Jerusalem College of Technology,8.0
University College London Hospitals NHS Foundation Trust,London North West Healthcare NHS Trust,24.0
University College London Hospitals NHS Foundation Trust,Royal Surrey County Hospital,16.0
University College London Hospitals NHS Foundation Trust,Wexham Park Hospital,8.0
University College London Hospitals NHS Foundation Trust,St Richard's Hospital,8.0
University College London Hospitals NHS Foundation Trust,County Durham and Darlington NHS Foundation Trust,8.0
University College London Hospitals NHS Foundation Trust,Guy's and St Thomas' NHS Foundation Trust,6.0
University College London Hospitals NHS Foundation Trust,Science and Technology Facilities Council,4.0
University College London Hospitals NHS Foundation Trust,Cambridge University Hospitals NHS Foundation Trust,2.0
University College London Hospitals NHS Foundation Trust,Johns Hopkins University,2.0
University College London Hospitals NHS Foundation Trust,Wolverhampton Hospital,2.0
University College London Hospitals NHS Foundation Trust,Osaka University,2.0
University College London Hospitals NHS Foundation Trust,Johns Hopkins Medicine,2.0
University College London Hospitals NHS Foundation Trust,Sheffield Teaching Hospitals NHS Foundation Trust,2.0
University College London Hospitals NHS Foundation Trust,National Hospital for Neurology and Neurosurgery,2.0
University College London Hospitals NHS Foundation Trust,Imperial College Healthcare NHS Trust,10.0
University College London Hospitals NHS Foundation Trust,London School of Hygiene & Tropical Medicine,2.0
University College London Hospitals NHS Foundation Trust,Leeds Teaching Hospitals NHS Trust,2.0
University College London Hospitals NHS Foundation Trust,University Hospitals Bristol NHS Foundation Trust,2.0
University College London Hospitals NHS Foundation Trust,University Hospitals of Leicester NHS Trust,2.0
University College London Hospitals NHS Foundation Trust,University Hospital Southampton NHS Foundation Trust,2.0
University College London Hospitals NHS Foundation Trust,King's College Hospital NHS Foundation Trust,2.0
University College London Hospitals NHS Foundation Trust,Oxford University Hospitals NHS Trust,2.0
University of Indonesia,Swiss German University,2.0
University of Indonesia,Tun Hussein Onn University of Malaysia,8.0
University of Indonesia,Telkom University,2.0
University of Indonesia,Sepuluh Nopember Institute of Technology,18.0
University of Indonesia,"Meteorological, Climatological, And Geophysical Agency",22.0
University of Indonesia,Indonesia Open University,26.0
University of Indonesia,Universitas Dian Nuswantoro,2.0
University of Indonesia,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo,74.0
University of Indonesia,University of North Sumatra,2.0
University of Indonesia,Airlangga University,2.0
University of Indonesia,Bandung Institute of Technology,18.0
University of Indonesia,Southern Taiwan University of Science and Technology,2.0
University of Indonesia,State University of Malang,6.0
University of Indonesia,University of Brawijaya,6.0
University of Indonesia,IPB University,70.0
University of Indonesia,University College London,8.0
University of Indonesia,San Antonio College,4.0
University of Indonesia,Centre International de Recherche sur le Cancer,4.0
University of Indonesia,Binus University,14.0
University of Indonesia,King Abdulaziz University,12.0
University of Indonesia,Technical University of Munich,2.0
University of Indonesia,University of Toronto,2.0
University of Indonesia,Jakarta State Polytechnic,6.0
University of Indonesia,University of Pardubice,6.0
University of Indonesia,State University of Jakarta,6.0
University of Indonesia,Hokkaido University,6.0
University of Indonesia,Syiah Kuala University,12.0
University of Indonesia,National Taiwan University of Science and Technology,4.0
University of Indonesia,Curtin University,2.0
University of Indonesia,Sriwijaya University,6.0
University of Indonesia,Universiti Teknologi MARA,2.0
Université Bourgogne Franche-Comté,Inserm,4.0
Université Bourgogne Franche-Comté,Nanyang Technological University,2.0
Université Bourgogne Franche-Comté,Saitama University,4.0
Université Bourgogne Franche-Comté,Federal University of Petroleum Resource Effurun,2.0
Université Bourgogne Franche-Comté,Sher-e-Bangla Agricultural University,2.0
Université Bourgogne Franche-Comté,Universidade de Brasília,4.0
Université Bourgogne Franche-Comté,AGH University of Krakow,2.0
Université Bourgogne Franche-Comté,Franche-Comté Électronique Mécanique Thermique et Optique - Sciences et Technologies,2.0
Université Bourgogne Franche-Comté,Université Paris-Saclay,2.0
Jakarta Theological Seminary,Gunadarma University,4.0
Kosin University Gospel Hospital,Yang Hospital,2.0
Kosin University Gospel Hospital,Pusan National University,2.0
Kosin University Gospel Hospital,Pukyong National University,4.0
Kosin University Gospel Hospital,Kosin University,2.0
Jean Mayer Human Nutrition Research Center on Aging,Oregon State University,20.0
Jean Mayer Human Nutrition Research Center on Aging,Tufts University,2.0
Universidad de Santiago de Chile,Universitat Politècnica de València,2.0
Universidad de Santiago de Chile,Valencian International University,2.0
Universidad de Santiago de Chile,University of Notre Dame,6.0
Universidad de Santiago de Chile,Catholic University of the Maule,6.0
Universidad de Santiago de Chile,Metropolitan University of Technology,8.0
Universidad de Santiago de Chile,Escuela Politécnica del Ejército,2.0
Universidad de Santiago de Chile,Universidad Bernardo O'Higgins,12.0
Universidad de Santiago de Chile,Royal College of Art,4.0
Universidad de Santiago de Chile,University of Chile,6.0
Universidad de Santiago de Chile,National Institute for Environmental Studies,4.0
Universidad de Santiago de Chile,Chiba University,4.0
Universidad de Santiago de Chile,University of Groningen,2.0
Pepperdine University,"University of California, Los Angeles",10.0
Brigham and Women's Hospital,University College London,22.0
Brigham and Women's Hospital,UK Dementia Research Institute,18.0
Brigham and Women's Hospital,University of Brescia,12.0
Brigham and Women's Hospital,University of Milan,6.0
Brigham and Women's Hospital,Sunnybrook Health Science Centre,4.0
Brigham and Women's Hospital,Occupational Cancer Research Centre,4.0
Brigham and Women's Hospital,University of Cambridge,4.0
Brigham and Women's Hospital,Karolinska Institutet,26.0
Brigham and Women's Hospital,Fondazione IRCCS Istituto Neurologico Carlo Besta,10.0
Brigham and Women's Hospital,University Hospital of Geneva,2.0
Brigham and Women's Hospital,Université Laval,4.0
Brigham and Women's Hospital,Western University,2.0
Brigham and Women's Hospital,University of Lisbon,8.0
Brigham and Women's Hospital,University of Florence,4.0
Brigham and Women's Hospital,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,6.0
Brigham and Women's Hospital,Centro San Giovanni di Dio Fatebenefratelli,8.0
Brigham and Women's Hospital,Karolinska University Hospital,4.0
Brigham and Women's Hospital,University of Coimbra,2.0
Brigham and Women's Hospital,Baycrest Hospital,2.0
Brigham and Women's Hospital,Erasmus MC,8.0
Brigham and Women's Hospital,Toronto Western Hospital,8.0
Brigham and Women's Hospital,MRC Prion Unit,2.0
Brigham and Women's Hospital,Mayo Clinic in Florida,10.0
Brigham and Women's Hospital,Hospital de Santa Maria,2.0
Brigham and Women's Hospital,"University of California, San Francisco",38.0
Brigham and Women's Hospital,UC San Diego Health System,10.0
Brigham and Women's Hospital,Mayo Clinic,24.0
Brigham and Women's Hospital,Berkeley College,2.0
Brigham and Women's Hospital,Philadelphia University,2.0
Brigham and Women's Hospital,LAC+USC Medical Center,2.0
Brigham and Women's Hospital,"University of California, Davis",2.0
Brigham and Women's Hospital,Indiana University Bloomington,10.0
Brigham and Women's Hospital,Washington University in St. Louis,6.0
Brigham and Women's Hospital,University of Pennsylvania,18.0
Brigham and Women's Hospital,Siemens (Germany),2.0
Brigham and Women's Hospital,University of Pittsburgh,14.0
Brigham and Women's Hospital,Cornell University,18.0
Brigham and Women's Hospital,Albert Einstein College of Medicine,2.0
Brigham and Women's Hospital,Alzheimer's Drug Discovery Foundation,2.0
Brigham and Women's Hospital,Acumen Pharmaceuticals (United States),2.0
Brigham and Women's Hospital,Northwestern University,4.0
Brigham and Women's Hospital,National Institute of Mental Health,2.0
Brigham and Women's Hospital,Providence College,8.0
Brigham and Women's Hospital,Eli Lilly (United States),26.0
Brigham and Women's Hospital,University of Washington,2.0
Brigham and Women's Hospital,Boston University,44.0
Brigham and Women's Hospital,VA Boston Healthcare System,122.0
Brigham and Women's Hospital,Atlanta VA Medical Center,2.0
Brigham and Women's Hospital,Harvard University,268.0
Brigham and Women's Hospital,Stanford University,22.0
Brigham and Women's Hospital,Oregon Health & Science University,2.0
Brigham and Women's Hospital,Tsinghua University,2.0
Brigham and Women's Hospital,Leiden University Medical Center,8.0
Brigham and Women's Hospital,Massachusetts Institute of Technology,208.0
Brigham and Women's Hospital,Broad Institute,24.0
Brigham and Women's Hospital,Howard Hughes Medical Institute,14.0
Brigham and Women's Hospital,The Ohio State University Wexner Medical Center,4.0
Brigham and Women's Hospital,Athinoula A. Martinos Center for Biomedical Imaging,22.0
Brigham and Women's Hospital,University of Toronto,22.0
Brigham and Women's Hospital,St. Michael's Hospital,20.0
Brigham and Women's Hospital,Brown University,24.0
Brigham and Women's Hospital,Universidade Federal de Goiás,8.0
Brigham and Women's Hospital,Universidade Federal de São Paulo,8.0
Brigham and Women's Hospital,Mayo Clinic in Arizona,10.0
Brigham and Women's Hospital,Thomas Jefferson University,4.0
Brigham and Women's Hospital,"University of California, San Diego",22.0
Brigham and Women's Hospital,Massachusetts General Hospital,186.0
Brigham and Women's Hospital,Beth Israel Deaconess Medical Center,42.0
Brigham and Women's Hospital,University of Virginia,4.0
Brigham and Women's Hospital,"University at Buffalo, State University of New York",2.0
Brigham and Women's Hospital,Linde (United States),2.0
Brigham and Women's Hospital,Florida State University,2.0
Brigham and Women's Hospital,University of Massachusetts Boston,14.0
Brigham and Women's Hospital,University of Wisconsin–Madison,6.0
Brigham and Women's Hospital,Emory University,20.0
Brigham and Women's Hospital,Henry Ford Hospital,2.0
Brigham and Women's Hospital,Yale University,28.0
Brigham and Women's Hospital,University of South Carolina,2.0
Brigham and Women's Hospital,Erasmus Hospital,2.0
Brigham and Women's Hospital,Fenway Health,4.0
Brigham and Women's Hospital,Massachusetts Department of Public Health,2.0
Brigham and Women's Hospital,Neurotech (United States),4.0
Brigham and Women's Hospital,Allen Institute for Brain Science,2.0
Brigham and Women's Hospital,Boston Children's Hospital,2.0
Brigham and Women's Hospital,National Jewish Health,20.0
Brigham and Women's Hospital,University of Manchester,16.0
Brigham and Women's Hospital,GlaxoSmithKline (United States),12.0
Brigham and Women's Hospital,University of Michigan–Ann Arbor,36.0
Brigham and Women's Hospital,Boston Medical Center,6.0
Brigham and Women's Hospital,University of Massachusetts Chan Medical School,6.0
Brigham and Women's Hospital,Chulalongkorn University,6.0
Brigham and Women's Hospital,Skolkovo Institute of Science and Technology,6.0
Brigham and Women's Hospital,Cedars-Sinai Medical Center,70.0
Brigham and Women's Hospital,Assuta Medical Center,4.0
Brigham and Women's Hospital,Providence Sacred Heart Medical Center,8.0
Brigham and Women's Hospital,University of Ottawa,8.0
Brigham and Women's Hospital,Columbia University Irving Medical Center,58.0
Brigham and Women's Hospital,National Institute of Environmental Health Sciences,12.0
Brigham and Women's Hospital,North Shore Medical Center,2.0
Brigham and Women's Hospital,Tulane University,4.0
Brigham and Women's Hospital,Duke University,18.0
Brigham and Women's Hospital,Lawrence Livermore National Laboratory,2.0
Brigham and Women's Hospital,Arizona State University,10.0
Brigham and Women's Hospital,Dana-Farber Cancer Institute,164.0
Brigham and Women's Hospital,Xiangya Hospital Central South University,6.0
Brigham and Women's Hospital,Hunan Provincial People's Hospital,2.0
Brigham and Women's Hospital,Second Xiangya Hospital of Central South University,4.0
Brigham and Women's Hospital,Rhode Island Hospital,4.0
Brigham and Women's Hospital,Hunan Children's Hospital,2.0
Brigham and Women's Hospital,"Neurology, Inc",2.0
Brigham and Women's Hospital,China Mobile (China),2.0
Brigham and Women's Hospital,Israel Ministry of Health,2.0
Brigham and Women's Hospital,Jerusalem College of Technology,8.0
Brigham and Women's Hospital,Sheba Medical Center,4.0
Brigham and Women's Hospital,Commonwealth Scientific and Industrial Research Organisation,8.0
Brigham and Women's Hospital,Institute for Breathing and Sleep,4.0
Brigham and Women's Hospital,UNSW Sydney,4.0
Brigham and Women's Hospital,Institute for Systems Biology,52.0
Brigham and Women's Hospital,Temple University,12.0
Brigham and Women's Hospital,Case Western Reserve University,8.0
Brigham and Women's Hospital,University Hospitals of Cleveland,2.0
Brigham and Women's Hospital,University of Lausanne,2.0
Brigham and Women's Hospital,Penn Presbyterian Medical Center,8.0
Brigham and Women's Hospital,Moffitt Cancer Center,2.0
Brigham and Women's Hospital,Louis Stokes Cleveland VA Medical Center,4.0
Brigham and Women's Hospital,Cleveland Clinic,4.0
Brigham and Women's Hospital,Atlanta VA Health Care System,16.0
Brigham and Women's Hospital,University of Rhode Island,8.0
Brigham and Women's Hospital,California University of Pennsylvania,6.0
Brigham and Women's Hospital,Hospital Virgen de la Luz,4.0
Brigham and Women's Hospital,University of Castilla-La Mancha,2.0
Brigham and Women's Hospital,University Hospital of Zurich,8.0
Brigham and Women's Hospital,Universidad Católica San Antonio de Murcia,2.0
Brigham and Women's Hospital,Hospital Comarcal de Inca,2.0
Brigham and Women's Hospital,Hospital de Tortosa Virgen de la Cinta,2.0
Brigham and Women's Hospital,University Clinic of Traumatology,2.0
Brigham and Women's Hospital,Hospital Universitari Germans Trias i Pujol,2.0
Brigham and Women's Hospital,University of Waterloo,4.0
Brigham and Women's Hospital,Integra (United States),4.0
Brigham and Women's Hospital,Harvard University Press,24.0
Brigham and Women's Hospital,Columbia University,98.0
Brigham and Women's Hospital,Center for Systems Biology,8.0
