source,target,weight
Cyber Science and Engineering,Electronics and Information Engineering,8.0
Cyber Science and Engineering,Optical and Electronic Information,12.0
Cyber Science and Engineering,Electronic Information Control,6.0
Cyber Science and Engineering,Computer Science and Engineering,24.0
Cyber Science and Engineering,Chemistry and Materials Science,4.0
Cyber Science and Engineering,Public Health,4.0
Cyber Science and Engineering,Geography and Resources,4.0
Cyber Science and Engineering,Pharmacology,4.0
Cyber Science and Engineering,Pharmacy,4.0
Cyber Science and Engineering,New Drug Discovery and Druggability Evaluation,4.0
Cyber Science and Engineering,Computer Science and Technology,10.0
Cyber Science and Engineering,Computing,18.0
Cyber Science and Engineering,Library,2.0
Cyber Science and Engineering,Law,2.0
Cyber Science and Engineering,Information Management and Artificial Intelligence,4.0
Cyber Science and Engineering,Cryptology,4.0
Cyber Science and Engineering,"Cyber Science, Computer Science",8.0
Cyber Science and Engineering,Integrated Service Networks,4.0
Cyber Science and Engineering,Journalism and Communication,6.0
Cyber Science and Engineering,Computational Journalism and Communication,2.0
Cyber Science and Engineering,Automation,2.0
Cyber Science and Engineering,"Cyber Science and Technology, Electronic Information and Electrical Engineering, Integrated Administration Technologies for Information Security",6.0
Cyber Science and Engineering,Software,8.0
Cyber Science and Engineering,Electrical and Computer Engineering,8.0
Cyber Science and Engineering,Information Engineering,8.0
Cyber Science and Engineering,Electrical Engineering,6.0
Cyber Science and Engineering,Cyber Science,24.0
Cyber Science and Engineering,Engineering,24.0
Cyber Science and Engineering,Network and Communication Security,24.0
Cyber Science and Engineering,Science and Engineering,12.0
Cyber Science and Engineering,Information Systems and Computer Science,6.0
Cyber Science and Engineering,Computers and Informatics,2.0
Cyber Science and Engineering,Computing Power Network and Information Security,8.0
Cyber Science and Engineering,Information Assurance,8.0
Cyber Science and Engineering,Privacy-Preserving Computation,8.0
Cyber Science and Engineering,"Information Systems and Cyber Security, Electrical and Computer Engineering",8.0
Cyber Science and Engineering,Trustworthy Computing,2.0
Cyber Science and Engineering,Computer Science and Communication Engineering,2.0
Cyber Science and Engineering,Electrical Engineering and Electronics,8.0
Cyber Science and Engineering,Computer Network and Communication,2.0
Cyber Science and Engineering,Physical Sciences and Engineering,2.0
Cyber Science and Engineering,Economics,2.0
Cyber Science and Engineering,Civil Aviation,2.0
Cyber Science and Engineering,Information Systems,4.0
Cyber Science and Engineering,Cybersecurity,2.0
Cyber Science and Engineering,Computer Science and Digital Technologies,2.0
Cyber Science and Engineering,Economic and Technological Research,8.0
Cyber Science and Engineering,Electric Power Research,8.0
Cyber Science and Engineering,Artificial Intelligence and Digital Economy,12.0
Cyber Science and Engineering,Information Technology,12.0
Cyber Science and Engineering,Artificial Intelligence,6.0
Cyber Science and Engineering,Electronic Information,6.0
Islam Science and Technology,International Logistics and Trade,4.0
Bioinformatics and Computational Medicine,Statistics,4.0
Bioinformatics and Computational Medicine,Stem Cell and Regenerative Medicine,8.0
Bioinformatics and Computational Medicine,Biomedical Engineering,4.0
Bioinformatics and Computational Medicine,Chemical Biology,4.0
Bioinformatics and Computational Medicine,Cancer Center,4.0
"Food, Agricultural, and Biological Engineering",Horticulture and Crop Science,4.0
"Food, Agricultural, and Biological Engineering",Data Analytics,4.0
Technical Monitoring,Electrical Engineering,4.0
Communication and Data Science,Communication and Information Engineering,18.0
Communication and Data Science,Radiology,6.0
Communication and Data Science,Research and Development,12.0
Communication and Data Science,Biomedical Engineering,6.0
Environmental Value,"Communication, Design, Machine Learning",32.0
Environmental Value,Energy Efficiency,32.0
Environmental Value,Sustainability,64.0
Environmental Value,Polymer,32.0
Environmental Value,Machine Learning and Empirical Aesthetics,32.0
Environmental Value,Packaging Design,32.0
Environmental Value,Consumer Studies,32.0
Analytics and Data Science,Information Technology,2.0
Analytics and Data Science,"Architecture, Computing and Engineering",2.0
Analytics and Data Science,Computing and Information Science,2.0
"Networks, Cybersecurity and Digital Law","Confidentiality, Integrity, Availability, and Distribution",4.0
"Networks, Cybersecurity and Digital Law",Communicating Objects for the Internet of the Future,2.0
Politics and International Studies,Digital Sciences and AI,2.0
Politics and International Studies,"Social and Public Policy, Computer Science",2.0
TSyCeIT,Neuroscience,8.0
Hearing and Speech-Language Science,Speech and Language Therapy and Hearing Science,12.0
Hearing and Speech-Language Science,Automatic Control and Systems Engineering,4.0
Hearing and Speech-Language Science,Acoustics,4.0
Hearing and Speech-Language Science,Otolaryngology,16.0
Hearing and Speech-Language Science,Otolaryngology-Head and Neck Surgery,4.0
Hearing and Speech-Language Science,Medicine,4.0
Hearing and Speech-Language Science,Otolaryngology Head and Neck Surgery,8.0
Hearing and Speech-Language Science,Hearing and Speech Sciences,4.0
Horticulture and Floriculture,Agro-food Engineering,14.0
Horticulture and Floriculture,Agriculture and Forest Sciences,6.0
Horticulture and Floriculture,Mathematics,2.0
Horticulture and Floriculture,Agricultural Sciences,4.0
Horticulture and Floriculture,Agricultural Engineering and Food Transformations,12.0
"Pathology, Laboratory Medicine, Urology",Biomedical Engineering,20.0
"Pathology, Laboratory Medicine, Urology",Public Health,8.0
"Pathology, Laboratory Medicine, Urology",Pathology,20.0
"Pathology, Laboratory Medicine, Urology",Oncology,4.0
"Pathology, Laboratory Medicine, Urology",Population and Quantitative Health Sciences,4.0
"Pathology, Laboratory Medicine, Urology",Urology,20.0
"Pathology, Laboratory Medicine, Urology",Radiation Oncology,4.0
"Pathology, Laboratory Medicine, Urology",Anatomic Pathology,4.0
"Health Services Research, Urology",Industrial and Operations Engineering,40.0
"Health Services Research, Urology",Urology,40.0
"Health Services Research, Urology",Orthopaedic Surgery,20.0
"Health Services Research, Urology",Business,20.0
"Health Services Research, Urology",Genitourinary Oncology,20.0
"Health Services Research, Urology",Health Services Research and Development,20.0
Soil Science and Agricultural Chemistry,Molecular and Cell Biology,6.0
Soil Science and Agricultural Chemistry,Plant Pathology,2.0
Reproductive Endocrinology and Infertility- Obstetrics and Gynecology,Data Science,4.0
Reproductive Endocrinology and Infertility- Obstetrics and Gynecology,Reproductive endocrinology and infertility,2.0
Reproductive Endocrinology and Infertility- Obstetrics and Gynecology,Embryology,4.0
Reproductive Endocrinology and Infertility- Obstetrics and Gynecology,Obstetrics- Gynecology and Reproductive Science,2.0
Computing and Information Science,Life Sciences,8.0
Computing and Information Science,Mathematical Sciences,2.0
Computing and Information Science,Electrical and Computer Engineering,4.0
Computing and Information Science,"Architecture, Computing and Engineering",2.0
Computing and Information Science,Analytics and Data Science,2.0
Computing and Information Science,Science and Technology,6.0
Computing and Information Science,Computing and Information Science; Science and Technology,2.0
Computing and Information Science,Engineering,8.0
"Business Intelligence and Analytics, Computer Science","Wireless Communications, Networking and Switching Technology",8.0
Oil & Gas,Petroleum Engineering,4.0
Agrilife Research,Water Science,2.0
Agrilife Research,Environment,2.0
Agrilife Research,Hydrology,2.0
Military Health Institute,Laser Institute and Medical Clinic,10.0
Military Health Institute,Medicine,4.0
Military Health Institute,Health Policy Research,2.0
Military Health Institute,Biomedical,2.0
Military Health Institute,Burn Center,2.0
Military Health Institute,Biomedical Engineering,2.0
Computer Games Development,Cybersecurity,2.0
Computer Games Development,Computer Science,6.0
Computer Games Development,Creative Technologies,6.0
Computer Games Development,Computer and Software Engineering,4.0
Computer Games Development,Software Engineering,6.0
Computer Games Development,Information Systems,2.0
Computer Games Development,Arts Humanities and Social Sciences,4.0
"Software development, Telecommunication Systems Management",Computer Science,8.0
Laboratory Management,Geomatics and Urban Spatial Informatics,8.0
Condensed Matter & Complex Systems,Electronics and Telecommunication,4.0
Physical-Mathematical Sciences,Computational Biology and Bioinformatics,2.0
Physical-Mathematical Sciences,Computer Engineering,2.0
Physical-Mathematical Sciences,Electrical Engineering,4.0
Physical-Mathematical Sciences,Applied Sciences,2.0
Physical-Mathematical Sciences,Optometry,2.0
Physical-Mathematical Sciences,Computing and Information Technology,2.0
Physical-Mathematical Sciences,Electrical and Electronics,2.0
Physical-Mathematical Sciences,Electrical Technology,2.0
Physical-Mathematical Sciences,Physics,2.0
Physical-Mathematical Sciences,Information Technology,2.0
Physical-Mathematical Sciences,Environmental Health,2.0
Physical-Mathematical Sciences,Biomedical Informatics,2.0
Physical-Mathematical Sciences,Human Genetics,2.0
Physical-Mathematical Sciences,Industrial Manufacturing & Systems Engineering,4.0
Physical-Mathematical Sciences,Engineering and Sciences,2.0
Physiology and Pathophysiology,Cardiology,16.0
Physiology and Pathophysiology,Heart Lung and Blood Vessel Diseases,16.0
Physiology and Pathophysiology,Preventive Medicine,4.0
Physiology and Pathophysiology,Internal Medicine,16.0
Physiology and Pathophysiology,Information and Knowledge Engineering,4.0
Physiology and Pathophysiology,Integrative Physiology and Anesthesiology,4.0
Physiology and Pathophysiology,Physiology and Pharmacology,36.0
Physiology and Pathophysiology,Hypertension and Precision Medicine; Microbiome; Physiology and Pharmacology,4.0
Physiology and Pathophysiology,Microbiome,20.0
Physiology and Pathophysiology,"Biological Sciences, Heart Research, Diabetes Research",4.0
Physiology and Pathophysiology,Heart Institute,8.0
Physiology and Pathophysiology,Physiology,8.0
Physiology and Pathophysiology,Cardiovascular Research,4.0
Physiology and Pathophysiology,Clinical Research,4.0
Physiology and Pathophysiology,Molecular Medicine,4.0
Physiology and Pathophysiology,"Biological Sciences, Heart and Diabetes Research",4.0
Physiology and Pathophysiology,Medicine and Life Sciences,4.0
Perinatology and Pediatrics,Electronics and Telecommunications,8.0
Perinatology and Pediatrics,Electrical and Computer Engineering,2.0
Perinatology and Pediatrics,Radiology,4.0
"Geography, Geomatics and Environment",Convergence and Fusion System Engineering,4.0
"Geography, Geomatics and Environment",Geography,2.0
"Geography, Geomatics and Environment","Parks, Recreation and Tourism Management",2.0
"Geography, Geomatics and Environment",Geography and Planning,2.0
"Geography, Geomatics and Environment",Public Health and Wellbeing,2.0
Microbiology and Plant Biology,Computational Sciences and Engineering,6.0
Microbiology and Plant Biology,Climate Sciences,4.0
Microbiology and Plant Biology,Engineering and Applied Sciences,2.0
Microbiology and Plant Biology,Public and Environmental Affairs,2.0
Microbiology and Plant Biology,Geological and Planetary Sciences,6.0
Microbiology and Plant Biology,Ecosystems Center,2.0
Microbiology and Plant Biology,Hydrology and Remote Sensing,2.0
Microbiology and Plant Biology,Earth and Environmental Sciences,8.0
Microbiology and Plant Biology,"BioEnergy, Bioscience",4.0
Microbiology and Plant Biology,Bioscience,4.0
Microbiology and Plant Biology,"Biological Sciences, Earth and Environmental Sciences",2.0
Microbiology and Plant Biology,Environmental Science,2.0
Microbiology and Plant Biology,Geography,2.0
Microbiology and Plant Biology,Environmental Sciences,4.0
Microbiology and Plant Biology,Mathematics and Computer Science,2.0
Microbiology and Plant Biology,Atmospheric Sciences,4.0
Microbiology and Plant Biology,Environmental Science; Geological and Planetary Sciences,2.0
Microbiology and Plant Biology,Thermal/Fluid Science and Engineering,2.0
Microbiology and Plant Biology,Environmental Science and Management,2.0
Transdisciplinary Innovation,Data Science,4.0
Medical Biometry and Statistics,Cardiogenetics,4.0
Medical Biometry and Statistics,Translational Research in Psychiatry,4.0
Medical Biometry and Statistics,Cardiology,4.0
Medical Biometry and Statistics,Surgery,2.0
Medical Biometry and Statistics,Thoracic Surgery,2.0
Medical Biometry and Statistics,Medical Technology and Intelligent Systems,4.0
Agricultural Land Quality Monitoring and Control,Land Science and Technology,84.0
Agricultural Land Quality Monitoring and Control,Land Consolidation and Rehabilitation,28.0
Computer Science and Telecommunications,Mathematics and Computer Science,6.0
Computer Science and Telecommunications,Computer Science and Informatics,4.0
Computer Science and Telecommunications,Information Assurance,4.0
Computer Science and Telecommunications,Mathematics Physics and Chemistry,2.0
Computer Science and Telecommunications,Computer Science and Control,4.0
Computer Science and Telecommunications,Mathematics,2.0
Environmental Health Impact Assessment,Public Health,16.0
Computational Science and Modeling,Chemistry and Chemical Biology,18.0
Computational Science and Modeling,Computational Molecular Design,6.0
Computational Science and Modeling,Space Science,6.0
Computational Science and Modeling,Computational Design and Discovery of Novel Materials,12.0
Computational Science and Modeling,Chemistry,2.0
Computational Science and Modeling,Condensed Matter Theory,2.0
"Neurosciences, Psychiatry, Addictology",Biomedical Research,6.0
"Pulmonary, Critical Care, and Sleep Medicine; Internal Medicine","Mental Illness Research, Education and Clinical Center",2.0
Renal-Electrolyte and Hypertension,Transplantation and Organ Regeneration,6.0
Renal-Electrolyte and Hypertension,Medicine,2.0
Renal-Electrolyte and Hypertension,Nephrology and Hypertension,2.0
Renal-Electrolyte and Hypertension,Surgery,2.0
Renal-Electrolyte and Hypertension,"Microbiology, Immunology, Transplantation",4.0
Renal-Electrolyte and Hypertension,Organ Transplant,4.0
Renal-Electrolyte and Hypertension,Nephrology-Clinical Immunology,2.0
Renal-Electrolyte and Hypertension,Nephrology and Organ Transplantation,2.0
Renal-Electrolyte and Hypertension,Nephrology-Dialysis-Transplantation,2.0
Renal-Electrolyte and Hypertension,Pathology and Cell Biology,4.0
Renal-Electrolyte and Hypertension,Nephrology,8.0
Renal-Electrolyte and Hypertension,Kidney Transplant,6.0
Renal-Electrolyte and Hypertension,Pathology,6.0
Renal-Electrolyte and Hypertension,Laboratory Medicine & Pathology,6.0
Renal-Electrolyte and Hypertension,"Nephrology, Arterial Hypertension, Dialysis, Transplantation",4.0
Renal-Electrolyte and Hypertension,Laboratory Medicine and Pathology,4.0
Renal-Electrolyte and Hypertension,Renal and Transplantation,2.0
Renal-Electrolyte and Hypertension,Kidney Transplantation,6.0
Infectious Diseases and Hospital Epidemiology,Economics,18.0
Infectious Diseases and Hospital Epidemiology,Medical Research,18.0
Infectious Diseases and Hospital Epidemiology,Public Health,18.0
Infectious Diseases and Hospital Epidemiology,Infectious Diseases,18.0
Infectious Diseases and Hospital Epidemiology,Biosystems Science and Engineering,4.0
Infectious Diseases and Hospital Epidemiology,Microbiology,6.0
Infectious Diseases and Hospital Epidemiology,"Laboratory Medicine, Medical Microbiology",2.0
Infectious Diseases and Hospital Epidemiology,"Proteomics, Bioinformatics and Toxins",2.0
Infectious Diseases and Hospital Epidemiology,Bioinformatics,2.0
Infectious Diseases and Hospital Epidemiology,Clinical Bacteriology and Mycology,2.0
Police Sciences,Scientific Police,4.0
Police Sciences,Forensic Sciences,4.0
Police Sciences,Industrial Engineering,4.0
Police Sciences,Signal and Communications Theory,8.0
Aviation Civil Engineering,Aerospace Engineering,8.0
Leprosy,Biochemistry and Molecular Biology,12.0
Leprosy,Bioinformatics and Molecular Analysis,12.0
Leprosy,Infectious Diseases,6.0
Applied Zoology and Wildlife Management,Fish and Game,2.0
Applied Zoology and Wildlife Management,Biological Sciences,10.0
Applied Zoology and Wildlife Management,Zoology & Physiology,2.0
Applied Zoology and Wildlife Management,Ecosystem and Conservation Sciences,2.0
Technical Chemistry,Informatics,6.0
Agro and Hydrosystem Spatialization,Functional Ecology and Ecotoxicology of Agroecosystems,4.0
Agro and Hydrosystem Spatialization,BioEconomy,2.0
Agro and Hydrosystem Spatialization,Aquaculture and Biodiversity of Hydrocenoses,2.0
Agro and Hydrosystem Spatialization,Landscape and Ornamental Gardening,2.0
Agro and Hydrosystem Spatialization,Agricultural Sciences,2.0
Educational Psychology and Counseling,Language and Technology,2.0
Educational Psychology and Counseling,Computer Science and Information Engineering,6.0
Educational Psychology and Counseling,Psychological and Educational Testing,2.0
Educational Psychology and Counseling,Learning Sciences,2.0
Educational Psychology and Counseling,Electronic Engineering,8.0
Educational Psychology and Counseling,Drug Development and Value Creation,4.0
Educational Psychology and Counseling,Biomedical Engineering,4.0
Imaging and Biomarkers,Hospital,6.0
Imaging and Biomarkers,Biomedical Research,12.0
Imaging and Biomarkers,Biostatistics,2.0
Imaging and Biomarkers,Cancer Research,8.0
Imaging and Biomarkers,Hematology,10.0
Imaging and Biomarkers,Medical Center,8.0
Imaging and Biomarkers,Medicine,2.0
Imaging and Biomarkers,Health Sciences,2.0
Imaging and Biomarkers,Internal Medicine,4.0
Imaging and Biomarkers,"Hematology, Hemostasis, Oncology, Stem Cell Transplantation",2.0
Imaging and Biomarkers,Cancer Center,4.0
Imaging and Biomarkers,Stem Cell Institute,2.0
Cardiovascular Science,"Cardiovascular Magnetic Resonance Imaging, Inherited Cardiovascular Diseases",70.0
Cardiovascular Science,Lifelong Health and Ageing,28.0
Cardiovascular Science,Child Health,42.0
Cardiovascular Science,Mass Spectrometry,56.0
Cardiovascular Science,Biostatistics,14.0
Cardiovascular Science,Perioperative Medicine,14.0
Cardiovascular Science,Medicine and Dentistry,14.0
Cardiovascular Science,Emergency Department,4.0
Cardiovascular Science,Medicine,296.0
Cardiovascular Science,Cardiovascular Diseases,2.0
Cardiovascular Science,Cardiovascular Sciences,14.0
Cardiovascular Science,Usher Institute,118.0
Cardiovascular Science,Laboratory Medicine & Pathology,2.0
Cardiovascular Science,Cardiovascular Research,6.0
Cardiovascular Science,Emergency Medicine,338.0
Cardiovascular Science,"Biostatistics, Epidemiology and Informatics",4.0
Cardiovascular Science,Cardiology,580.0
Cardiovascular Science,Clinical Chemistry,6.0
Cardiovascular Science,Cardio-Thoracic Surgery,4.0
Cardiovascular Science,Forensic Medicine,2.0
Cardiovascular Science,Clinical Physiology,2.0
Cardiovascular Science,Health Informatics,2.0
Cardiovascular Science,Internal Medicine,50.0
Cardiovascular Science,Hospital Information,10.0
Cardiovascular Science,Radiology,30.0
Cardiovascular Science,Heart,10.0
Cardiovascular Science,Cardiovascular Imaging,10.0
Cardiovascular Science,"Cardiovascular Research, Biomedical Imaging, Cardiovascular and Metabolic Medicine",20.0
Cardiovascular Science,Clinical Magnetic Resonance Research,10.0
Cardiovascular Science,Cardiology and Pneumology,10.0
Cardiovascular Science,"Heart, Lung, and Blood",28.0
Cardiovascular Science,Data Science,22.0
Cardiovascular Science,Medical School,14.0
Cardiovascular Science,"Clinical, Internal, Anesthesiology and Cardiovascular Sciences",14.0
Cardiovascular Science,Biomedical Image Analysis,14.0
Cardiovascular Science,Cardiovascular and Metabolic Medicine,14.0
Cardiovascular Science,"Health, Medicine and Life Sciences",12.0
Cardiovascular Science,Health and Social Care,56.0
Cardiovascular Science,Cardiac Biomarkers,56.0
Cardiovascular Science,Laboratory Medicine and Pathology,56.0
Cardiovascular Science,Health Service Innovation,56.0
Cardiovascular Science,Emergency and Trauma Medicine,560.0
Cardiovascular Science,Emergency Services,56.0
Cardiovascular Science,Hematology,56.0
Cardiovascular Science,Cardiovascular and Medical Sciences,56.0
Cardiovascular Science,Biochemistry,56.0
Cardiovascular Science,"Clinical Blood Sciences, Cardiology",56.0
Cardiovascular Science,Biomedical Engineering,18.0
Cardiovascular Science,Nutrition,2.0
Cardiovascular Science,Medical Physiology,2.0
Cardiovascular Science,Immunology,16.0
Cardiovascular Science,Translational and Precision Medicine,8.0
Cardiovascular Science,Clinical Sciences and Community Health,8.0
Cardiovascular Science,Subacute Care,8.0
Cardiovascular Science,Clinical Medicine,18.0
Cardiovascular Science,"Internal Medicine, Diabetology, Nephrology",136.0
Cardiovascular Science,Public Health,4.0
Cardiovascular Science,Sports and Exercise Medicine,4.0
Cardiovascular Science,Medical Sciences,4.0
Cardiovascular Science,Sport and Exercise Sciences,4.0
Cardiovascular Science,Cardiovascular Performance Program,4.0
Cardiovascular Science,Medicine & Exercise,4.0
Cardiovascular Science,"Cardiac, Thoracic and Vascular Sciences and Public Health",4.0
Cardiovascular Science,Medical-Surgical Sciences and Biotechnologies,4.0
Cardiovascular Science,Cardiocentro,4.0
Cardiovascular Science,Medical Biotechnologies,4.0
Cardiovascular Science,Algorithmics and Software,10.0
Electronic Technology and Reliability,Engineering,2.0
Electronic Technology and Reliability,Computer Science,2.0
Electronic Technology and Reliability,Sustainable Advanced Geomechanical Engineering,2.0
Electronic Technology and Reliability,Research Unit,2.0
Electronic Technology and Reliability,Computer Techniques Engineering,2.0
Electronic Technology and Reliability,Civil Engineering,2.0
Electronic Technology and Reliability,Applied Sciences and Technology,2.0
High Temperatures,Materials Simulation,8.0
High Temperatures,Computational Materials Design,2.0
High Temperatures,Technical University,4.0
High Temperatures,Physics and Technology,8.0
High Temperatures,Molecular Chemistry and Materials Science,4.0
High Temperatures,Biomedical Sciences,4.0
High Temperatures,Chemistry,4.0
"Clinical Sciences, Medicine, Synthetic Biology",Synthetic Biology,18.0
"Clinical Sciences, Medicine, Synthetic Biology",Bioorganic Chemistry,12.0
"Clinical Sciences, Medicine, Synthetic Biology",Chemistry,12.0
"Clinical Sciences, Medicine, Synthetic Biology",Drug Discovery,6.0
"Clinical Sciences, Medicine, Synthetic Biology",Biology,6.0
Weather Modification,Aerosol-Cloud-Precipitation,8.0
Weather Modification,Meteorological,2.0
Industrial Engineering and Management Studies,Pediatrics,4.0
Industrial Engineering and Management Studies,Neurology,16.0
Industrial Engineering and Management Studies,Emergency Medicine,8.0
Industrial Engineering and Management Studies,Preventive Medicine,4.0
Genetics and Evolutionary Biology,Biosciences,32.0
Genetics and Evolutionary Biology,Aquatic Biology and Toxicology,36.0
Genetics and Evolutionary Biology,Biology,14.0
Genetics and Evolutionary Biology,Zoology,2.0
Genetics and Evolutionary Biology,Geography,4.0
Genetics and Evolutionary Biology,Natural Sciences,2.0
Genetics and Evolutionary Biology,Ecology and Evolutionary Biology,2.0
Genetics and Evolutionary Biology,Plant Biology,4.0
Genetics and Evolutionary Biology,Biodiversity,2.0
Genetics and Evolutionary Biology,Energy and Environment,2.0
Genetics and Evolutionary Biology,Botany,4.0
Genetics and Evolutionary Biology,Animal Biology,2.0
Genetics and Evolutionary Biology,Biological and Environmental Sciences,2.0
Genetics and Evolutionary Biology,Biogeochemistry,16.0
Mineral Resources,Geoscience,8.0
Mineral Resources,Earth Sciences,6.0
Mineral Resources,Data Science,2.0
Mineral Resources,Geomathematics,48.0
Mineral Resources,Geochemical Exploration,4.0
Mineral Resources,Orogenic Belts and Crustal Evolution,32.0
Mineral Resources,Earth Science and Resources,8.0
Mineral Resources,Gold Mineralization Processes and Resource Utilization,16.0
Mineral Resources,Ecology and Geography,8.0
Mineral Resources,Mineral Resources and Digital Geology,8.0
Mineral Resources,Critical Metal Mineral Resources,98.0
Mineral Resources,Minerals Processing and Bioengineering,98.0
Mineral Resources,Future Industries Institute,14.0
Mineral Resources,Chemistry,14.0
Mineral Resources,Civil Engineering,12.0
Mineral Resources,Geology & Geological Engineering,2.0
Mineral Resources,Energy,8.0
Mineral Resources,Geosciences,12.0
Mineral Resources,Management Science,12.0
Mineral Resources,Resources and Environmental Engineering,12.0
Mineral Resources,Ecological Building Materials and Assembly Structures,8.0
Mineral Resources,Chemical Engineering,4.0
Mineral Resources,Engineering,4.0
"Computing, Engineering & Mathematics",Computer Science,2.0
"Pediatrics, Cellular and Molecular Medicine","Bioengineering, Neurosciences",2.0
Data Centric Engineering,Engineering,6.0
Hydrogeology and Environmental Geology,Ecology,72.0
Hydrogeology and Environmental Geology,Geography and Earth Sciences,36.0
Hydrogeology and Environmental Geology,Geology,24.0
Hydrogeology and Environmental Geology,Civil Engineering,8.0
Hydrogeology and Environmental Geology,New Technology for Construction of Cities in Mountain Area,4.0
Hydrogeology and Environmental Geology,Geohazards Prevention,4.0
Hydrogeology and Environmental Geology,Landslide Hazards,2.0
Hydrogeology and Environmental Geology,Geosciences and Info-Physics,2.0
Hydrogeology and Environmental Geology,Geosciences,2.0
"International Development, Community and Environment",Finance and Economics,4.0
"International Development, Community and Environment",Geomechanics and Geotechnical Engineering,2.0
"International Development, Community and Environment",Public Administration,2.0
"International Development, Community and Environment",Earth and Environmental Sciences,2.0
"International Development, Community and Environment",Geology and Geophysics,4.0
Nanotechnology in Drug Delivery,Pharmacology,12.0
Nanotechnology in Drug Delivery,Heart Institute,18.0
Nanotechnology in Drug Delivery,Toxicology and Environmental Medicine,12.0
Nanotechnology in Drug Delivery,Cell Biology and Physiology,24.0
"Psychiatry and Behavioral Science, Medicine",General Medicine and Primary Care,2.0
"Psychiatry and Behavioral Science, Medicine",Psychology,4.0
"Psychiatry and Behavioral Science, Medicine",Clinical Psychology and Psychotherapy,2.0
"Psychiatry and Behavioral Science, Medicine",Medicine,2.0
Control and Automation Technology,Plant and Livestock Production,2.0
Control and Automation Technology,Software Development,2.0
Information Systems and Cybernetics,Information Technologies,32.0
Translational Immunology,Biosystems Science and Engineering,52.0
Translational Immunology,Microbiology,6.0
Translational Immunology,Pathology and Immunology,2.0
Translational Immunology,Rheumatology and Clinical Immunology,8.0
Translational Immunology,Medical Molecular Biology,2.0
Translational Immunology,Rheumatology,2.0
Translational Immunology,Medical School,42.0
Translational Immunology,Immunology,18.0
Translational Immunology,Rheumatology and Immunology,18.0
Translational Immunology,Rheumatology & Immunology,24.0
Translational Immunology,Microbiology and Immunology,6.0
Translational Immunology,Molecular Medicine and Experimental Immunology,36.0
Translational Immunology,Experimental Immunology,6.0
Translational Immunology,Cancer,12.0
Translational Immunology,Medicine,24.0
Translational Immunology,Renal Medicine,6.0
Translational Immunology,Nasopharyngeal Carcinoma,6.0
Translational Immunology,Oncology,6.0
Translational Immunology,Birth Defects Prevention and Control Institute,6.0
Translational Immunology,Obstetrics,6.0
Translational Immunology,Anesthesiology and Intensive Care Medicine,6.0
Translational Immunology,Nephrology,6.0
Chemical Engineering and Bioengineering,Chemical Engineering,28.0
Chemical Engineering and Bioengineering,Experimental Thermodynamics,2.0
Chemical Engineering and Bioengineering,Chemistry,2.0
Chemical Engineering and Bioengineering,Materials Science and Engineering,2.0
Chemical Engineering and Bioengineering,Biological Systems Engineering,8.0
Chemical Engineering and Bioengineering,"Bioproduct, Sciences, and Engineering",4.0
Chemical Engineering and Bioengineering,Food Science and Technology,2.0
Chemical Engineering and Bioengineering,Civil and Environmental Engineering,2.0
Chemical Engineering and Bioengineering,Bioproducts and Biosystems Engineering,2.0
Pulmonary Hospital,Medical Oncology,2.0
Pulmonary Hospital,Automation,2.0
Pulmonary Hospital,Oncology and immunology,6.0
Pulmonary Hospital,Orthopedic,2.0
Primary Health Care Research,Epidemiology and Public Health,16.0
Primary Health Care Research,Health Services Research,18.0
Primary Health Care Research,Medical Research,22.0
Primary Health Care Research,Social Psychology,2.0
Primary Health Care Research,Psychology,2.0
Primary Health Care Research,Health & Experimental Sciences,4.0
Primary Health Care Research,Mental Health Research Center,8.0
Primary Health Care Research,Mental Health,4.0
Primary Health Care Research,Psychiatry and Legal Medicine,6.0
Primary Health Care Research,Health Evaluation and Quality Agency,4.0
Primary Health Care Research,Health,6.0
Primary Health Care Research,Neurosciences,4.0
Primary Health Care Research,Biomedical Research,2.0
Primary Health Care Research,Legal Medicine,2.0
Primary Health Care Research,Public Health,2.0
Primary Health Care Research,Preventive Medicine and Public Health,2.0
Primary Health Care Research,"Pharmacology, Therapeutics, and Toxicology",2.0
Primary Health Care Research,Mental Health and Addictions,2.0
Primary Health Care Research,Clinical Medicine,4.0
Primary Health Care Research,Health Care Policy,2.0
Primary Health Care Research,Medical School,2.0
Primary Health Care Research,Neuroscience and Addictions,2.0
Prehistory,Archaeology,6.0
Prehistory,"Prehistory, Archaeology and Ancient History",2.0
Prehistory,Geological Sciences,2.0
Prehistory,Earth and Environmental Sciences,2.0
Packaging and Material Engineering,Railway Transportation,22.0
Packaging and Material Engineering,Physics,2.0
Packaging and Material Engineering,Electrical and Information Engineering,2.0
Water Resources Research,Land Resources and Environment,4.0
Water Resources Research,Marine Science and Engineering,2.0
Water Resources Research,Water Resources,4.0
Water Resources Research,Hydrology and Water Resources,8.0
Water Resources Research,Water Security,2.0
Water Resources Research,Irrigation,8.0
Water Resources Research,Agricultural Science,2.0
Water Resources Research,Physics and Electrical Engineering,2.0
Water Resources Research,Water and Environment,10.0
Strength Research,Cyber Engineering,2.0
"Automation, Computers and Electronics",Mechanics,4.0
"Automation, Computers and Electronics",Surgery,4.0
"Automation, Computers and Electronics",Gastroenterology and Hepatology,16.0
